epoch,train_loss,test_loss
1,1.8751723497237973,1.1124581013407027
2,1.1795142845621387,0.708619163149879
3,0.9366592212209424,0.6170487744467599
4,0.8346904325253756,0.5975338107063657
5,0.7724979760722049,0.5761142401468187
6,0.7301165746543014,0.539805775596982
7,0.6946337659237454,0.5682995560623351
8,0.6613334569971538,0.4156299602417719
9,0.6370283722588159,0.42813523468517123
10,0.60414091085346,0.43210378005391076
11,0.5781632331245153,0.38764933603150503
12,0.5507845203708677,0.4495979320435297
13,0.5256530515921926,0.5166351170766921
14,0.5633920525896896,0.45524453549158006
15,0.48135988023674603,0.3334752292860122
16,0.5098686979956997,0.3537009202298664
17,0.48321403780029815,0.338320119040353
18,0.4603324587484008,0.3255942116181056
19,0.45680651806511924,0.2962366406406675
20,0.4602388627465489,0.29904361849739436
21,0.45928404024503766,0.4005249057497297
22,0.46943296289559705,0.2810839748098737
23,0.4250124767422676,0.32762545418171657
24,0.4157004996555523,0.30804807515371413
25,0.4419663538342541,0.3340157327197847
26,0.41246099473492615,0.32620184904053096
27,0.4357966955715013,0.2713673739206223
28,0.39731220051067545,0.2657831885984966
29,0.3956681569152087,0.2714581305072421
30,0.39759958285874536,0.26856095166433425
31,0.3770767906409444,0.25872297443094705
32,0.37007029759652404,0.2511692387717111
33,0.36823265355767554,0.2728196659258434
34,0.36168883509427596,0.33510558236212956
35,0.3872947689254307,0.28936385611693066
36,0.3854777984031775,0.27945415888513836
37,0.34584459293525194,0.2598896473646164
38,0.32443570732636356,0.2425452499162583
39,0.3360676741932781,0.3251505075466065
40,0.34679172625674787,0.24881556701092494
41,0.3429317514511567,0.23239171930721828
42,0.3184519909249926,0.2584977171250752
43,0.3521371027364314,0.2110619239863895
44,0.32592008226704827,0.2260701074486687
45,0.3082845255515529,0.23526912856669652
46,0.31133202000439747,0.2482588170539765
47,0.32784730460024575,0.25260725901240394
48,0.3118510880661242,0.3644887577919733
49,0.32743664212452556,0.27850034478164853
50,0.2685293972998568,0.2047714420727321
51,0.24228943168248945,0.20951562907014573
52,0.2358713245507583,0.2071421288308643
53,0.23248217345296757,0.19961566229661307
54,0.2302063122319365,0.19970411275114333
55,0.2276805356434248,0.19803612998553685
56,0.22671384407767972,0.20094532342184157
57,0.2269195380430777,0.2000488397620973
58,0.22230716523470231,0.1992875174397514
59,0.22344623238426967,0.19754632455962046
60,0.21971916031200908,0.1944898466269175
61,0.21926669823457895,0.19376259403569357
62,0.21875069742497888,0.19630529837948935
63,0.2174868747157958,0.1983484122015181
64,0.216631235102716,0.19884138660771505
65,0.21765326520482314,0.19541199505329132
66,0.21428829587055642,0.19176933949901945
67,0.2125886719927047,0.18931358201163156
68,0.21220841269614626,0.18987629810969034
69,0.2116593779290764,0.19624158349775134
70,0.2089955759352272,0.18896851582186563
71,0.20923691315269008,0.18818976197923934
72,0.20684604798850503,0.18988719156810216
73,0.20448426898677372,0.18839765340089798
74,0.20424491807239728,0.20010217279195786
75,0.2074362763285058,0.19494520695436568
76,0.20425361094688907,0.18459503068810418
77,0.20548002071027616,0.18415324425413496
78,0.20286403780857337,0.18352461677222026
79,0.20209237361706575,0.18835281367812837
80,0.20310609675582172,0.18843860072749002
81,0.20190778624230218,0.1817623231382597
82,0.20289369654452916,0.18178020133858636
83,0.2014117607286254,0.1931729863087336
84,0.20188470966028935,0.1916798253854116
85,0.1981683416129316,0.18097630462476186
86,0.19788887832783958,0.20107790189129965
87,0.19704743192612545,0.1792110332420894
88,0.1959044735842538,0.17905713759717487
89,0.19558758820289546,0.1887180514278866
90,0.196578954608695,0.17707006207534245
91,0.19774727063994962,0.18100708581152417
92,0.19451384195714322,0.18267503877480826
93,0.19405887742499703,0.189531147480011
94,0.19198332307408156,0.18022356182336807
95,0.19259833190047626,0.1754001978607405
96,0.1906986213063152,0.17786982549088343
97,0.1924131042821315,0.18784497607321965
98,0.19372756204124794,0.18047290330841428
99,0.1929134040058238,0.1732688539084934
100,0.18956625957078146,0.17799159210352672
101,0.1896710655859952,0.17510306515863963
102,0.18915508239014636,0.17456262132951192
103,0.18971942386870244,0.17441910079547338
104,0.1912472693303835,0.17821914028553737
105,0.18837929574899304,0.17858787306717464
106,0.1864156546884949,0.1712916489867937
107,0.1848974601881018,0.17116834613538923
108,0.18302693999218708,0.17139659183365957
109,0.18411958608233814,0.17153999918983096
110,0.18239644741259733,0.17174074514990761
111,0.18250056490012742,0.17307915219238826
112,0.18160244460823466,0.1721669180052621
113,0.1829888863687955,0.17232275825171245
114,0.1807536622057262,0.17187905382542384
115,0.18184233869163735,0.17167641435350692
116,0.18124445014208265,0.17206314596391858
117,0.18213531635339977,0.17194355456602006
118,0.1819051090013055,0.17211088963917323
119,0.1819907619970516,0.17199917705286116
120,0.18209503497024185,0.17196537163995562
121,0.18297374592099375,0.17194947919675282
122,0.1859140672078989,0.17196915050347647
123,0.18120055631237122,0.1719828106108166
124,0.18199106421574807,0.17195001989603043
125,0.18172951541768695,0.17192924129111425
126,0.18166991974254257,0.17193166840644108
127,0.18253237160953503,0.17193401675848735
128,0.1825468915252431,0.17193405543054854
129,0.18120217352237517,0.1719350562918754
130,0.18148733744198836,0.17193755968695595
131,0.18120702240362907,0.17193827884537832
132,0.18125570453341724,0.17193765193223953
133,0.18267102286364267,0.17193637788295746
134,0.1811353563539033,0.17193534331662313
135,0.182113433347165,0.17193479658592314
136,0.18204205562767473,0.17193508680377687
137,0.18069334624751102,0.17193503074702762
138,0.18068844644190038,0.17193466708773658
139,0.18271085402919252,0.17193574529318584
140,0.18104659100470033,0.1719389749424798
141,0.18156701481892068,0.17193741493281864
142,0.18119438538707575,0.17194066303116934
143,0.18244102626170927,0.17194488963910512
144,0.18177789467775707,0.17194546085028423
