epoch,train_loss,test_loss
1,1.582259835751385,1.4232301568410484
2,1.265279765373894,1.1518589236650123
3,1.1463085815158425,0.9131363134786307
4,1.0549140016605356,0.8078006039182823
5,0.9822095704397985,0.7319318174597729
6,0.9242930845832642,0.7252704975116684
7,0.8880751856355643,0.806196930896805
8,0.8347376418128913,1.1862226810800023
9,0.8193585737133209,0.7008472120905497
10,0.7814230902538616,0.6157251772392227
11,0.7427185127435594,0.9848881270512041
12,0.7040275310413265,0.7186595632369259
13,0.730467784769681,0.534301812390247
14,0.7033870636808629,1.0168332048209316
15,0.687979844607869,1.0106812665261418
16,0.681151248894784,0.48588221044425506
17,0.630538369681002,0.48348384844251424
18,0.6565269107113079,0.5325228719108076
19,0.6698606887604205,0.4899367467466607
20,0.6086665580847433,0.6216522458806095
21,0.6075446989805419,0.4783577340913106
22,0.6287550819961696,0.5738109978566687
23,0.5792130186051434,0.5099802677889904
24,0.6134587206630683,0.470939659928701
25,0.5584782625795627,0.5351022144398058
26,0.6238915487097538,0.7136446316558195
27,0.5713148868015531,0.651052836912224
28,0.548495897415037,0.4014411407062806
29,0.562081225159369,0.46310350514320003
30,0.5437929338338424,0.39113252690757616
31,0.5274564322958492,0.44866187313953076
32,0.5652384649087884,0.3954639693340623
33,0.47601728890167205,0.3800306499722492
34,0.572552299659167,0.45890432344861776
35,0.5329931849917892,0.4453400183154876
36,0.5117230713652561,0.38865254065358495
37,0.4977995075513514,0.37117532829204236
38,0.5101129718752083,0.45366851536624403
39,0.532857335448189,0.41904239015406874
40,0.46687190434230225,0.3956247036715588
41,0.5044382849461114,0.3607578295541097
42,0.529512536293846,0.38739966053560554
43,0.47929836767820677,0.41034265760197697
44,0.4904714922458694,0.44050300264933023
45,0.5063030210095553,0.3640159977128707
46,0.5039332666795473,0.7064367277794573
47,0.4892390652141553,0.4171964734433645
48,0.3746274721105488,0.34583431428455447
49,0.3623966737650335,0.33663695996784304
50,0.36280505477013636,0.3415598914206746
51,0.35913482046096906,0.33167846464967154
52,0.3533309463848721,0.34290464024945916
53,0.3497837681171237,0.32529582316616934
54,0.3506022967132075,0.32003474612552
55,0.34864289368673856,0.34006840529212035
56,0.3465625609233215,0.3154822324054787
57,0.3373392843356242,0.3368430119681071
58,0.3423545281877931,0.32034651647849255
59,0.3385869161111816,0.31455738555236035
60,0.3394429572971956,0.32756925311433266
