epoch,train_loss,test_loss
1,2.7016752715013466,1.9031145970026653
2,2.029497719540888,1.8413364092508953
3,1.927361813126778,1.672058681646983
4,1.839743196964264,1.640354057153066
5,1.7988384730961857,1.5853362878163655
6,1.7707155699632606,1.6013697584470112
7,1.7532941966640705,1.5845248699188232
8,1.7255087677313357,1.534859538078308
9,1.703777329045899,1.511526346206665
10,1.6870064759741024,1.507919708887736
11,1.6672833902495248,1.4694233139355977
12,1.6498544301305498,1.4540772636731465
13,1.6402201372749952,1.4690770506858826
14,1.6265252621806399,1.4433314005533855
15,1.6225916548651091,1.4231159090995789
16,1.6167928369677798,1.4267358382542927
17,1.603666860230115,1.4146820108095806
18,1.6023506023445908,1.4114827513694763
19,1.5925449254561443,1.4095511436462402
20,1.5926451585730728,1.4082790613174438
21,1.5879608344058602,1.4176580309867859
22,1.5777122074243974,1.4017494320869446
23,1.5702619126864843,1.3871807257334392
24,1.5632085447408715,1.3843127687772114
25,1.5633689019144799,1.38942946990331
26,1.5589046028195594,1.3779259125391643
27,1.5560281410509227,1.381133238474528
28,1.5441827761883637,1.3826923370361328
29,1.5321247906100994,1.3506174087524414
30,1.5314170450580364,1.3721531232198079
31,1.5278817597700625,1.3510830601056416
32,1.5250059074285078,1.3727903167406719
33,1.5197342512558918,1.3593557874361675
34,1.5139312172422603,1.3447302381197612
35,1.5169784292882802,1.3494161168734233
36,1.5130632702185183,1.3424155712127686
37,1.501461681054563,1.3319289088249207
38,1.50034283861822,1.3267207543055217
39,1.4997875726952845,1.3243306477864583
40,1.498340095792498,1.3385450839996338
41,1.4981153656025321,1.343269685904185
42,1.4957480953664195,1.3135019540786743
43,1.491468793275405,1.316396415233612
44,1.4931471822213154,1.3328192830085754
45,1.4830036710719674,1.3078648447990417
46,1.4806785036106498,1.311173955599467
47,1.4749641844204493,1.3324601252873738
48,1.4765542052230056,1.306426227092743
49,1.4725024128446773,1.2957672675450642
50,1.4758965555502443,1.3114501237869263
51,1.4689702963342472,1.3468799392382305
52,1.4645330455838417,1.3025274674097698
53,1.4667966986189083,1.3075337211290996
54,1.4644625320726512,1.2876334985097249
55,1.46290842124394,1.2936022877693176
56,1.4603037663868494,1.280477245648702
57,1.4500780993578386,1.2851777871449788
58,1.4576720984614626,1.2896076242129009
59,1.453711369816138,1.309044599533081
60,1.4528713165497293,1.2936599453290303
61,1.449430604370273,1.2758156259854634
62,1.4437265627238216,1.287151038646698
63,1.443678610178889,1.2831480503082275
64,1.441012049207882,1.3281759023666382
65,1.4382936735542453,1.2694998383522034
66,1.4329660814635607,1.2960639993349712
67,1.433912947469828,1.262733479340871
68,1.4300821411366365,1.3211568196614583
69,1.4313112631136058,1.2675748467445374
70,1.427586865668394,1.2508002519607544
71,1.4153308150719623,1.2467769185702007
72,1.4239567372263695,1.2835152943929036
73,1.4249111353134623,1.2703976233800252
74,1.4348949814329341,1.2771692872047424
75,1.4292638058565101,1.2874903281529744
76,1.4272270312114639,1.253027041753133
77,1.4173738603689232,1.2625415126482646
78,1.4052151368588817,1.2439578175544739
79,1.3982030177602962,1.2608139713605244
80,1.397984651886687,1.244758387406667
81,1.3996659286168156,1.2527297139167786
82,1.3985890174398616,1.2401260534922283
83,1.397127269482126,1.2427510420481365
84,1.3986794474173565,1.2468247016270955
85,1.3930424877575465,1.2506794730822246
86,1.3958662979456844,1.2223837574323018
87,1.4051474053032544,1.2474794586499531
88,1.4045220576986974,1.2443263530731201
89,1.3914455370027192,1.2346907059351604
90,1.3978140281171214,1.2376150687535603
91,1.4019471516414566,1.238808850447337
92,1.398323805964723,1.2573952674865723
93,1.400734441620963,1.241727352142334
94,1.3955633214541845,1.2520583470662434
95,1.3969057555101356,1.2421737511952717
96,1.3970711279888541,1.2590419848759968
97,1.3990785674173005,1.2465627590815227
98,1.3968619059543221,1.242544710636139
99,1.3994890560909194,1.2546091278394063
100,1.391256003963704,1.2483617464701335
101,1.3986263189996992,1.2373790939648945
102,1.3965029497535861,1.2524997393290203
