epoch,train_loss,test_loss
1,2.4024699488464667,1.517604907353719
2,1.581179217416413,1.2447203000386555
3,1.3968008428203815,1.1051914890607197
4,1.2828329430550944,1.0251692136128743
5,1.2035749122804524,0.9698056181271871
6,1.153709954753214,0.9202804565429688
7,1.1126079930334676,0.893841157356898
8,1.0661275861214619,0.867543488740921
9,1.0308916495770823,0.8315093020598093
10,1.011472219715313,0.8126157224178314
11,0.9879773922112524,0.8090539773305258
12,0.9548569583162969,0.7782390813032786
13,0.939750651315767,0.7568577329317728
14,0.905635339264967,0.765760213136673
15,0.9047958978584835,0.7458705504735311
16,0.8771576291444351,0.7395827273527781
17,0.854268485794262,0.6991050442059835
18,0.8265318432632758,0.7090484400590261
19,0.8513047889787324,0.6875400443871816
20,0.7954737708276632,0.6664683123429617
21,0.7951598994585932,0.6454476614793142
22,0.7786616056549306,0.6636378069718679
23,0.7753150925344351,0.6444030205408732
24,0.7582859415180829,0.6608385344346365
25,0.7617547037650128,0.6728518505891165
26,0.7313280835443613,0.640615830818812
27,0.7142335431916373,0.6127255658308665
28,0.7041739486918157,0.5981466273466746
29,0.690841733192911,0.6101289689540863
30,0.6950406304427555,0.5772978564103445
31,0.6708030937885752,0.5652189453442892
32,0.689532709973199,0.5962682068347931
33,0.6598037341419531,0.5654380271832148
34,0.6475028718004421,0.5535544802745184
35,0.6571598065142729,0.5998282233874003
36,0.6628883560093082,0.5524481336275736
37,0.6200404799714381,0.531227245926857
38,0.6307372748851776,0.5676169395446777
39,0.6366040311297592,0.5673059423764547
40,0.5856283568606084,0.521440734465917
41,0.6271482855081558,0.519922728339831
42,0.5821226588925537,0.503061314423879
43,0.5890904455160608,0.5197009593248367
44,0.5912883707455227,0.5746352871259054
45,0.6026534565857479,0.49527520934740704
46,0.5735030621290207,0.5514613837003708
47,0.5767766316326297,0.5040037035942078
48,0.5682624633214912,0.59843310713768
49,0.5570147977191575,0.47011693318684894
50,0.548346511259371,0.5250519166390101
51,0.5632231451418935,0.5334053635597229
52,0.5478973741434059,0.523315891623497
53,0.5332139228679695,0.5163767784833908
54,0.5407266188032773,0.48756498098373413
55,0.5256542158978326,0.5780283162991205
56,0.49727674345580897,0.47014657656351727
57,0.488159109743274,0.4799957275390625
58,0.4807171924990051,0.47019048035144806
59,0.4881607914457516,0.5017495999733607
60,0.48297386631673694,0.4510084291299184
61,0.4795738260964958,0.4716987758874893
62,0.4869351478255525,0.4584714323282242
63,0.48334765038928207,0.45292040705680847
64,0.48481021365340876,0.46079371869564056
65,0.4730733255950772,0.4639469434817632
66,0.4760192504950932,0.45604447027047473
67,0.47609508767419934,0.4501136392354965
68,0.4742178065436227,0.45022009313106537
69,0.47845559460776194,0.46932903428872425
70,0.476409127213517,0.47759775817394257
71,0.4668832445631222,0.4677257438500722
72,0.4701444880694759,0.4719244639078776
73,0.47244538762131516,0.4713071932395299
74,0.47075228453898915,0.44935643176237744
75,0.4723714191694649,0.4667347917954127
76,0.47055703067049687,0.44425346453984577
77,0.47764803408359996,0.4672876348098119
78,0.47399081715515684,0.4652007470528285
79,0.4736211728684756,0.44208307067553204
80,0.4736845931228326,0.45623937249183655
81,0.47459649218588457,0.4540480474630992
82,0.4748387802012113,0.4555656909942627
83,0.4762575653742771,0.4559814731280009
84,0.46937507725491817,0.4727880408366521
85,0.4725870386678345,0.4577440371116002
86,0.4797122405499828,0.4782794366280238
87,0.4768575034579452,0.4504170815149943
88,0.4680518471464819,0.44958340128262836
89,0.4745187637757282,0.4543324112892151
90,0.47901638429992055,0.45867132147153217
91,0.4728712396962302,0.4716756542523702
92,0.4704073466816727,0.4429590702056885
93,0.47238456716342847,0.44395209352175397
94,0.47458197146045916,0.4652146100997925
95,0.47329845507534185,0.45873652895291644
