epoch,train_loss,test_loss
1,0.9107639230027491,0.8174578181232315
2,0.6603640321338055,0.4369076594530818
3,0.593412832604075,0.5589574140956602
4,0.5686630465622459,0.7339653257864067
5,0.5609095888687488,0.3488200683909726
6,0.5376735698545769,0.4447902466159269
7,0.5417439846930151,0.40743647066943617
8,0.4947983903088132,1.0973705735551305
9,0.48890362826309036,0.39493499355143813
10,0.4506025696268343,0.42455682266189393
11,0.42734265279937156,0.5986723907022591
12,0.348663086318696,0.2583794604582959
13,0.3166132393026991,0.24989163678094564
14,0.30202936859117174,0.25205260802464313
15,0.2988437153779122,0.23879810898418885
16,0.2939543528387285,0.23925393406885215
17,0.2890002625823325,0.2431938292750393
18,0.2870895271094478,0.2602649112063718
19,0.2814309639305028,0.24224201149969216
20,0.2776511436594384,0.24140185135674763
21,0.26683515969815913,0.23319741544953312
22,0.26983722477999267,0.2495345367365573
23,0.2629954083727635,0.22545814765505043
24,0.26561850370193013,0.23667205600853425
25,0.26050580997134043,0.285171975033829
26,0.2566250728690351,0.23521286338926797
27,0.2552679048908152,0.22301560299224163
28,0.2509930274848427,0.23227565152099333
29,0.248365465722674,0.2377240785274161
30,0.24642713921980894,0.22848848226558732
31,0.24727682564977785,0.23650234219539595
32,0.2455929352673797,0.2725015356239066
33,0.24164247465300925,0.23746163245425167
34,0.2351320650219461,0.22783020722219743
35,0.2305320060754917,0.22878937872059374
36,0.22920643657978093,0.2281334759241127
37,0.22817461883497178,0.2307635770145669
38,0.23456195897745843,0.2235964424459331
39,0.2274623410491159,0.23600546575813408
40,0.23042970720906647,0.23183233012636023
41,0.22847936998064422,0.2312239605978311
42,0.2296646717859774,0.23470237527985172
43,0.2246537870936552,0.22797393969383584
44,0.223309072627857,0.22746061955589847
45,0.2271367144599861,0.22399245741137538
46,0.22511244336219163,0.22559748742594776
47,0.22642184895634346,0.22890131238354258
48,0.2258792595833312,0.22786213529397206
49,0.22826082545465656,0.24046359004744564
50,0.2256227857908424,0.2356701407985515
51,0.22581647051384254,0.2301275303744408
52,0.22680903118749968,0.2223423648490963
53,0.22611189284837063,0.22856116115328778
54,0.22629285759615655,0.22725154989096055
55,0.2230728361280445,0.22953301946441812
56,0.22617128045697296,0.22534649361328907
57,0.227971675007471,0.23989785417734857
58,0.22760748985812676,0.2282771655773542
59,0.22663093358278275,0.22431710066206484
60,0.22665739330292053,0.22550122116703586
61,0.22525385046396784,0.23555297682802362
62,0.22577703055184412,0.22543798405003834
63,0.2237153999526434,0.22700707713164478
64,0.22663372335005172,0.22783195676214724
65,0.22324630409973312,0.22979394696563124
66,0.22584766780539434,0.23163799977446176
67,0.22580654445883572,0.23147653034293508
68,0.2250830398074218,0.2301102693540504
69,0.23018876358638612,0.2307108172092093
70,0.22591388222704434,0.22459593648651996
71,0.22587419730820218,0.22834037010928235
72,0.22524167471850404,0.22513328106647515
73,0.22748882774909845,0.22869604314307132
74,0.22663645198264595,0.22662262456962862
75,0.22673321142792702,0.2172038837010602
76,0.2254213481590304,0.22636027364845734
77,0.22726490688320172,0.22600449047174798
78,0.22717217394930064,0.22760723728731455
79,0.2275347027889624,0.22320951979203396
80,0.22480187829279777,0.23014659443533564
81,0.22300967091352356,0.2313620518129992
82,0.22456004126567622,0.22869898244199982
83,0.22521362437543516,0.22539380632610206
84,0.2289843518400983,0.22465274007205505
85,0.22549851335661145,0.22642812644501767
86,0.2268868987923678,0.22662459538284555
87,0.2240329494519273,0.22050398193210005
88,0.22565696641270602,0.23687525632151638
89,0.22382582889451663,0.2233802912285529
90,0.22390664064762544,0.22868726950093923
91,0.22719419628799875,0.22495710338095584
92,0.22608649057849328,0.23249803330883922
93,0.22714569699969522,0.23140737082225732
94,0.2245491001355861,0.22722074129136213
95,0.2263185612344164,0.2299020090196506
96,0.2265264444547344,0.22843856956944408
97,0.22546521576159462,0.22455335731606885
98,0.22473760469037354,0.22169490104698272
99,0.22422628082829166,0.23195024579763412
100,0.2245614665740987,0.22491228616381265
101,0.2254614742966939,0.2273702621459961
102,0.2270070838703945,0.2289965977690306
103,0.22570006721367947,0.2254401948078569
104,0.22448685675935479,0.22601038989532424
105,0.22767634112007765,0.23468015037746315
106,0.2294318615078774,0.2356433756200664
107,0.22419820816199088,0.22878663250839854
108,0.22602139902776297,0.224279126937849
109,0.22645805421171292,0.22782328778720765
110,0.22671698790271672,0.23136101591299815
111,0.22651875983657582,0.22802923682583384
112,0.2234043738785751,0.2409587842692812
113,0.22948280457711343,0.22682175219777118
114,0.23062383386363483,0.2274321591459125
115,0.22965872323862752,0.22705046455544162
116,0.2259797659056375,0.22278513759374619
117,0.2254912377031026,0.22360910529113678
118,0.22666910725018505,0.2224213664969766
119,0.22459568457715973,0.2323396955448461
120,0.2253351362270056,0.22338673768632383
121,0.22886730192647298,0.22194117406405597
122,0.23142835367661047,0.22969729462301874
123,0.22747358312944368,0.23094957429601484
124,0.22517793357600363,0.22441860943673606
125,0.22304439308045773,0.22168703027159334
126,0.22610790823700325,0.21921347826719284
127,0.22548477491363883,0.22976403046085173
128,0.22549168929001506,0.22169675830617008
129,0.22500559094609046,0.222498724528824
130,0.2270832442089307,0.22434128901685577
131,0.22769822769475226,0.22797604560492987
132,0.22903561791671173,0.22999844502612768
133,0.22529291445199323,0.23299425984003458
134,0.22480486053973436,0.22273218541978354
135,0.2297044298278966,0.23814792931079865
136,0.2268645916495244,0.22897707895342126
137,0.22482362915096538,0.21985368583216724
138,0.2244628357548951,0.22744560250675822
139,0.22554045238969278,0.22745390344096952
140,0.22453864780254662,0.22391768877046653
141,0.22529589725962404,0.23128747123192592
142,0.22534683395215138,0.22817822321351752
143,0.22853691491051292,0.22295193356203746
144,0.223172306026123,0.22230417676359773
145,0.22741577268711158,0.23471334738185606
146,0.225665969774127,0.23556537594062738
147,0.2310738645265905,0.22656957194747696
148,0.2292536070418297,0.23087776829320264
149,0.22456282025621255,0.2300601503755673
150,0.22451102228987277,0.2351986509130662
151,0.22375042872427373,0.23776307477649436
152,0.22643151062027533,0.22951495539711184
153,0.22544772370851465,0.22765437773911348
154,0.2265524791021432,0.2254607408161623
155,0.224248282934482,0.22868281917040606
156,0.22658680121851515,0.2270529002669346
157,0.22474505810295137,0.22799620436257625
158,0.22646369946626377,0.2200533633670175
159,0.22640615408974035,0.21863930995564862
160,0.22642645277843185,0.23478650481226931
161,0.22931548829513546,0.23428412930793072
162,0.22438515835840786,0.23628223077001342
163,0.2259645158501,0.2333857160375779
164,0.2265137949511789,0.22373073566031743
165,0.2282585970373178,0.2280239660337747
166,0.22395267710089684,0.23236118678946094
167,0.2230748993021493,0.22931420515818768
168,0.22567686291259467,0.2287962332547429
169,0.22341685597689784,0.23105071323463716
170,0.22511600410299643,0.22597414730902177
171,0.22551275480880725,0.22986908481422677
172,0.2247213490725476,0.22697409017976508
173,0.22366146285238922,0.23158786849803234
174,0.22740408339138543,0.24713458587606268
175,0.22664855207715714,0.22899869057428407
176,0.22107833513647926,0.22966036801955786
177,0.22578317998927466,0.2273324108626469
178,0.22476377176615048,0.23304355198360352
179,0.23239587995755887,0.2292224806116288
180,0.22554423620126077,0.22492060882140355
181,0.2248437507648249,0.22088390211743045
182,0.2248845681434079,0.22600349487669497
183,0.22646825731142747,0.22615263027599058
184,0.2270127792215469,0.22809272241520595
185,0.227474042794154,0.23392862476498247
186,0.225297866930843,0.2313332317105259
187,0.22716244258822835,0.22745615540139646
188,0.22668240945406107,0.223469508879156
189,0.22223243913708293,0.22340166227645183
190,0.2227864720411979,0.22138567484286895
191,0.22450405723244257,0.22292324774954692
192,0.22728180903371195,0.22585994193711914
193,0.23115699478824223,0.22650112579744983
194,0.226630247711223,0.22915703848183874
195,0.22726344265880025,0.2329340229731008
196,0.22477578682996027,0.22284820873335184
197,0.22336902252721544,0.2289243611585663
198,0.23125543932867598,0.2270195203193699
199,0.22549162107538812,0.2245182746864227
200,0.22510690219244178,0.22231879237904606
201,0.22552518357940932,0.22619409275701247
202,0.2242729177470414,0.2267775830913739
203,0.225684698718619,0.22777755280216055
204,0.22532216727505533,0.22927771418927664
205,0.22582000621347403,0.23160112406834063
206,0.225380478065689,0.22796409388622604
207,0.22520534082182816,0.23172013874513558
208,0.2229149366814491,0.2358601484672133
209,0.22399232607829023,0.22749192860112133
210,0.2259217328487002,0.22419164060469132
211,0.22353862457889684,0.2333192120654037
212,0.2268256005089806,0.22691986611090512
213,0.22459092559007815,0.22574165553213602
214,0.22378635739109345,0.22609497086111321
215,0.22884373227134347,0.22737706201263222
216,0.2266647747945877,0.230477035673986
217,0.224634155260437,0.22251209203737327
218,0.22690296345105282,0.22817399909338318
219,0.22243046162326877,0.2294512566134154
220,0.22575525852034287,0.2307761639177081
221,0.22432828292592752,0.2274278975035771
222,0.22959928676409988,0.2309159044041691
223,0.2267352097278119,0.2296235801046153
